recipe_id,flavour_class,temperature,mode,sweetness,hardness,direction_status,delivered_pod,delivered_npac,zero_gram,total_g,runtime_ms
R17,almond,-13,optimal,2,0,ACHIEVED,22.63,53.52,0,1000,37
R17,almond,-13,optimal,2,1,ACHIEVED,22.67,52.03,0,1000,12
R17,almond,-13,optimal,2,2,ACHIEVED,22.64,50.41,0,1000,13
R18,hard fat class,-13,optimal,-2,-2,NEAREST,18.45,62.76,0,1000,21
R18,hard fat class,-13,optimal,-2,-1,NEAREST,16.20,59.97,0,1000,75
R18,hard fat class,-13,optimal,-2,0,ACHIEVED,15.37,53.55,0,1000,16
R18,hard fat class,-13,optimal,-2,1,ACHIEVED,15.30,51.89,0,1000,21
R18,hard fat class,-13,optimal,-2,2,ACHIEVED,15.35,50.79,0,1000,37
R18,hard fat class,-13,optimal,-1,-2,NEAREST,18.45,62.76,0,1000,32
R18,hard fat class,-13,optimal,-1,-1,NEAREST,17.77,53.55,0,1000,40
R18,hard fat class,-13,optimal,-1,0,ACHIEVED,17.77,53.55,0,1000,26
R18,hard fat class,-13,optimal,-1,1,ACHIEVED,17.75,53.09,0,1000,21
R18,hard fat class,-13,optimal,-1,2,ACHIEVED,17.80,50.12,0,1000,1
R18,hard fat class,-13,optimal,0,-2,ACHIEVED,18.45,62.76,0,1000,9
R18,hard fat class,-13,optimal,0,-1,NEAREST,20.12,59.80,0,1000,4
R18,hard fat class,-13,optimal,0,0,ACHIEVED,19.77,53.59,0,1000,2
R18,hard fat class,-13,optimal,0,1,ACHIEVED,19.13,51.89,0,1000,1
R18,hard fat class,-13,optimal,0,2,ACHIEVED,18.99,51.11,0,1000,1
R18,hard fat class,-13,optimal,1,-2,ACHIEVED,20.86,62.05,0,1000,8
R18,hard fat class,-13,optimal,1,-1,ACHIEVED,20.80,60.15,0,1000,4
R18,hard fat class,-13,optimal,1,0,ACHIEVED,22.23,54.55,0,1000,1
R18,hard fat class,-13,optimal,1,1,ACHIEVED,21.03,53.04,0,1000,2
R18,hard fat class,-13,optimal,1,2,ACHIEVED,20.84,51.00,0,1000,1
R18,hard fat class,-13,optimal,2,-2,ACHIEVED,22.66,62.63,0,1000,3
R18,hard fat class,-13,optimal,2,-1,ACHIEVED,22.97,60.61,0,1000,1
R18,hard fat class,-13,optimal,2,0,ACHIEVED,23.70,57.22,0,1000,2
R18,hard fat class,-13,optimal,2,1,ACHIEVED,23.10,53.48,0,1000,1
R18,hard fat class,-13,optimal,2,2,ACHIEVED,23.08,51.65,0,1000,1
R19,high fat,-13,optimal,-2,-2,NEAREST,16.20,61.86,0,1000,131
R19,high fat,-13,optimal,-2,-1,NEAREST,15.85,60.06,0,1000,107
R19,high fat,-13,optimal,-2,0,ACHIEVED,15.18,54.74,0,1000,31
R19,high fat,-13,optimal,-2,1,ACHIEVED,15.38,52.00,0,1000,34
R19,high fat,-13,optimal,-2,2,ACHIEVED,15.31,50.64,0,1000,38
R19,high fat,-13,optimal,-1,-2,NEAREST,17.77,61.89,0,1000,39
R19,high fat,-13,optimal,-1,-1,ACHIEVED,17.75,61.47,0,1000,35
R19,high fat,-13,optimal,-1,0,NEAREST,17.77,53.48,0,1000,13
R19,high fat,-13,optimal,-1,1,ACHIEVED,17.79,52.59,0,1000,16
R19,high fat,-13,optimal,-1,2,NEAREST,17.82,50.19,0,1000,8
R19,high fat,-13,optimal,0,-2,ACHIEVED,20.17,62.05,0,1000,18
R19,high fat,-13,optimal,0,-1,ACHIEVED,20.16,60.13,0,1000,5
R19,high fat,-13,optimal,0,0,ACHIEVED,20.11,53.66,0,1000,1
R19,high fat,-13,optimal,0,1,ACHIEVED,20.13,52.88,0,1000,1
R19,high fat,-13,optimal,0,2,ACHIEVED,19.82,51.52,0,1000,2
R19,high fat,-13,optimal,1,-2,ACHIEVED,22.53,62.70,0,1000,2
R19,high fat,-13,optimal,1,-1,ACHIEVED,22.19,61.34,0,1000,1
R19,high fat,-13,optimal,1,0,ACHIEVED,21.41,58.03,0,1000,0
R19,high fat,-13,optimal,1,1,ACHIEVED,20.30,53.49,0,1000,2
R19,high fat,-13,optimal,1,2,ACHIEVED,20.21,51.58,0,1000,6
R19,high fat,-13,optimal,2,-2,ACHIEVED,23.82,62.91,0,1000,1
R19,high fat,-13,optimal,2,-1,ACHIEVED,23.54,61.89,0,1000,3
R19,high fat,-13,optimal,2,0,ACHIEVED,23.03,59.95,0,1000,1
R19,high fat,-13,optimal,2,1,ACHIEVED,22.92,53.34,0,1000,2
R19,high fat,-13,optimal,2,2,ACHIEVED,22.88,51.66,0,1000,3
R20,low fat,-13,optimal,-2,-2,NEAREST,16.16,61.98,0,1000,80
R20,low fat,-13,optimal,-2,-1,NEAREST,15.80,60.11,0,1000,64
R20,low fat,-13,optimal,-2,0,ACHIEVED,15.33,53.85,0,1000,16
R20,low fat,-13,optimal,-2,1,ACHIEVED,15.12,52.85,0,1000,35
R20,low fat,-13,optimal,-2,2,ACHIEVED,15.39,50.23,0,1000,25
R20,low fat,-13,optimal,-1,-2,ACHIEVED,17.77,62.02,0,1000,29
R20,low fat,-13,optimal,-1,-1,ACHIEVED,17.63,61.33,0,1000,26
R20,low fat,-13,optimal,-1,0,ACHIEVED,17.77,53.57,0,1000,4
R20,low fat,-13,optimal,-1,1,NEAREST,17.75,51.64,0,1000,5
R20,low fat,-13,optimal,-1,2,ACHIEVED,17.77,50.01,0,1000,7
R20,low fat,-13,optimal,0,-2,ACHIEVED,20.03,62.30,0,1000,10
R20,low fat,-13,optimal,0,-1,ACHIEVED,20.19,60.16,0,1000,12
R20,low fat,-13,optimal,0,0,ACHIEVED,19.58,53.89,0,1000,1
R20,low fat,-13,optimal,0,1,ACHIEVED,20.13,52.24,0,1000,1
R20,low fat,-13,optimal,0,2,ACHIEVED,19.89,51.51,0,1000,1
R20,low fat,-13,optimal,1,-2,ACHIEVED,22.56,62.28,0,1000,1
R20,low fat,-13,optimal,1,-1,ACHIEVED,22.40,61.01,0,1000,2
R20,low fat,-13,optimal,1,0,ACHIEVED,21.89,58.88,0,1000,0
R20,low fat,-13,optimal,1,1,ACHIEVED,20.48,53.42,0,1000,1
R20,low fat,-13,optimal,1,2,NEAREST,20.19,51.66,0,1000,3
R20,low fat,-13,optimal,2,-2,ACHIEVED,23.77,62.69,0,1000,0
R20,low fat,-13,optimal,2,-1,ACHIEVED,23.50,61.85,0,1000,1
R20,low fat,-13,optimal,2,0,ACHIEVED,22.64,59.23,0,1000,7
R20,low fat,-13,optimal,2,1,ACHIEVED,23.04,53.34,0,1000,1
R20,low fat,-13,optimal,2,2,ACHIEVED,23.00,51.67,0,1000,1
R21,plant protein (pea),-13,optimal,-2,-2,ACHIEVED,15.33,63.42,0,1000,43
R21,plant protein (pea),-13,optimal,-2,-1,ACHIEVED,15.35,60.33,0,1000,39
R21,plant protein (pea),-13,optimal,-2,0,ACHIEVED,15.32,53.51,0,1000,3
R21,plant protein (pea),-13,optimal,-2,1,ACHIEVED,15.13,52.08,0,1000,6
R21,plant protein (pea),-13,optimal,-2,2,ACHIEVED,15.33,50.46,0,1000,6
R21,plant protein (pea),-13,optimal,-1,-2,ACHIEVED,17.74,62.02,0,1000,22
R21,plant protein (pea),-13,optimal,-1,-1,ACHIEVED,17.69,61.11,0,1000,24
R21,plant protein (pea),-13,optimal,-1,0,ACHIEVED,17.72,55.74,0,1000,3
R21,plant protein (pea),-13,optimal,-1,1,ACHIEVED,17.34,51.81,0,1000,2
R21,plant protein (pea),-13,optimal,-1,2,ACHIEVED,17.75,50.14,0,1000,1
R21,plant protein (pea),-13,optimal,0,-2,ACHIEVED,20.11,62.57,0,1000,2
R21,plant protein (pea),-13,optimal,0,-1,ACHIEVED,20.18,60.23,0,1000,1
R21,plant protein (pea),-13,optimal,0,0,ACHIEVED,20.09,55.22,0,1000,1
R21,plant protein (pea),-13,optimal,0,1,ACHIEVED,19.40,52.39,0,1000,2
R21,plant protein (pea),-13,optimal,0,2,ACHIEVED,18.97,50.74,0,1000,1
R21,plant protein (pea),-13,optimal,1,-2,ACHIEVED,21.92,63.07,0,1000,1
R21,plant protein (pea),-13,optimal,1,-1,ACHIEVED,21.56,61.45,0,1000,1
R21,plant protein (pea),-13,optimal,1,0,ACHIEVED,21.13,59.53,0,1000,1
R21,plant protein (pea),-13,optimal,1,1,ACHIEVED,20.38,53.45,0,1000,2
R21,plant protein (pea),-13,optimal,1,2,NEAREST,20.25,51.83,0,1000,2
R21,plant protein (pea),-13,optimal,2,-2,ACHIEVED,23.49,63.79,0,1000,1
R21,plant protein (pea),-13,optimal,2,-1,ACHIEVED,22.92,61.92,0,1000,1
R21,plant protein (pea),-13,optimal,2,0,ACHIEVED,22.62,59.76,0,1000,3
R21,plant protein (pea),-13,optimal,2,1,ACHIEVED,22.73,52.96,0,1000,1
R21,plant protein (pea),-13,optimal,2,2,ACHIEVED,22.69,51.19,0,1000,1
R22,plant protein (rice),-13,optimal,-2,-2,ACHIEVED,15.39,62.15,0,1000,62
R22,plant protein (rice),-13,optimal,-2,-1,NEAREST,15.38,59.92,0,1000,42
R22,plant protein (rice),-13,optimal,-2,0,ACHIEVED,15.31,54.03,0,1000,3
R22,plant protein (rice),-13,optimal,-2,1,ACHIEVED,15.32,52.31,0,1000,33
R22,plant protein (rice),-13,optimal,-2,2,ACHIEVED,15.40,50.06,0,1000,19
R22,plant protein (rice),-13,optimal,-1,-2,NEAREST,17.74,61.83,0,1000,31
R22,plant protein (rice),-13,optimal,-1,-1,NEAREST,17.78,60.00,0,1000,16
R22,plant protein (rice),-13,optimal,-1,0,ACHIEVED,17.71,53.52,0,1000,2
R22,plant protein (rice),-13,optimal,-1,1,ACHIEVED,17.75,51.90,0,1000,1
R22,plant protein (rice),-13,optimal,-1,2,ACHIEVED,17.75,50.01,0,1000,2
R22,plant protein (rice),-13,optimal,0,-2,ACHIEVED,20.14,62.11,0,1000,7
R22,plant protein (rice),-13,optimal,0,-1,ACHIEVED,20.07,60.17,0,1000,1
R22,plant protein (rice),-13,optimal,0,0,ACHIEVED,20.18,58.88,0,1000,1
R22,plant protein (rice),-13,optimal,0,1,ACHIEVED,18.98,53.22,0,1000,1
R22,plant protein (rice),-13,optimal,0,2,ACHIEVED,18.29,50.23,0,1000,1
R22,plant protein (rice),-13,optimal,1,-2,ACHIEVED,21.85,63.81,0,1000,1
R22,plant protein (rice),-13,optimal,1,-1,ACHIEVED,21.42,61.62,0,1000,0
R22,plant protein (rice),-13,optimal,1,0,ACHIEVED,20.36,59.77,0,1000,4
R22,plant protein (rice),-13,optimal,1,1,ACHIEVED,20.93,52.17,0,1000,2
R22,plant protein (rice),-13,optimal,1,2,ACHIEVED,20.89,50.24,0,1000,1
R22,plant protein (rice),-13,optimal,2,-2,ACHIEVED,23.84,63.66,0,1000,1
R22,plant protein (rice),-13,optimal,2,-1,ACHIEVED,22.84,61.77,0,1000,2
R22,plant protein (rice),-13,optimal,2,0,ACHIEVED,22.79,59.83,0,1000,1
R22,plant protein (rice),-13,optimal,2,1,ACHIEVED,22.62,53.34,0,1000,2
R22,plant protein (rice),-13,optimal,2,2,ACHIEVED,22.65,51.74,0,1000,2
R23,mixed fat,-13,optimal,-2,-2,NEAREST,16.35,62.14,0,1000,110
R23,mixed fat,-13,optimal,-2,-1,NEAREST,15.92,60.08,0,1000,113
R23,mixed fat,-13,optimal,-2,0,ACHIEVED,15.34,54.90,0,1000,11
R23,mixed fat,-13,optimal,-2,1,ACHIEVED,15.37,51.76,0,1000,44
R23,mixed fat,-13,optimal,-2,2,ACHIEVED,15.34,50.16,0,1000,38
R23,mixed fat,-13,optimal,-1,-2,NEAREST,17.83,61.96,0,1000,46
R23,mixed fat,-13,optimal,-1,-1,ACHIEVED,17.76,60.01,0,1000,28
R23,mixed fat,-13,optimal,-1,0,NEAREST,17.84,53.63,0,1000,5
R23,mixed fat,-13,optimal,-1,1,NEAREST,17.82,51.90,0,1000,6
R23,mixed fat,-13,optimal,-1,2,ACHIEVED,17.75,50.08,0,1000,11
R23,mixed fat,-13,optimal,0,-2,ACHIEVED,20.00,63.33,0,1000,24
R23,mixed fat,-13,optimal,0,-1,NEAREST,20.19,59.97,0,1000,6
R23,mixed fat,-13,optimal,0,0,ACHIEVED,19.83,53.56,0,1000,1
R23,mixed fat,-13,optimal,0,1,ACHIEVED,19.74,53.17,0,1000,1
R23,mixed fat,-13,optimal,0,2,ACHIEVED,18.96,50.10,0,1000,0
R23,mixed fat,-13,optimal,1,-2,ACHIEVED,22.07,63.15,0,1000,2
R23,mixed fat,-13,optimal,1,-1,ACHIEVED,21.73,61.65,0,1000,1
R23,mixed fat,-13,optimal,1,0,ACHIEVED,20.95,58.16,0,1000,0
R23,mixed fat,-13,optimal,1,1,ACHIEVED,20.42,53.42,0,1000,1
R23,mixed fat,-13,optimal,1,2,NEAREST,20.26,51.82,0,1000,4
R23,mixed fat,-13,optimal,2,-2,ACHIEVED,23.36,62.16,0,1000,0
R23,mixed fat,-13,optimal,2,-1,ACHIEVED,22.65,60.11,0,1000,2
R23,mixed fat,-13,optimal,2,0,ACHIEVED,23.04,59.82,0,1000,1
R23,mixed fat,-13,optimal,2,1,ACHIEVED,22.75,53.16,0,1000,2
R23,mixed fat,-13,optimal,2,2,ACHIEVED,22.71,51.45,0,1000,1
R24,liquid oil,-13,optimal,-2,-2,NEAREST,16.34,62.13,0,1000,94
R24,liquid oil,-13,optimal,-2,-1,NEAREST,15.88,59.99,0,1000,101
R24,liquid oil,-13,optimal,-2,0,ACHIEVED,15.36,53.51,0,1000,11
R24,liquid oil,-13,optimal,-2,1,ACHIEVED,15.37,51.78,0,1000,37
R24,liquid oil,-13,optimal,-2,2,ACHIEVED,15.39,50.35,0,1000,37
R24,liquid oil,-13,optimal,-1,-2,ACHIEVED,17.77,63.50,0,1000,30
R24,liquid oil,-13,optimal,-1,-1,ACHIEVED,17.78,60.22,0,1000,25
R24,liquid oil,-13,optimal,-1,0,NEAREST,17.77,53.45,0,1000,6
R24,liquid oil,-13,optimal,-1,1,ACHIEVED,17.47,52.82,0,1000,14
R24,liquid oil,-13,optimal,-1,2,ACHIEVED,17.71,50.08,0,1000,20
R24,liquid oil,-13,optimal,0,-2,NEAREST,20.27,62.36,0,1000,7
R24,liquid oil,-13,optimal,0,-1,NEAREST,20.22,60.09,0,1000,5
R24,liquid oil,-13,optimal,0,0,ACHIEVED,19.64,53.60,0,1000,1
R24,liquid oil,-13,optimal,0,1,ACHIEVED,18.96,52.33,0,1000,0
R24,liquid oil,-13,optimal,0,2,ACHIEVED,18.44,50.04,0,1000,1
R24,liquid oil,-13,optimal,1,-2,ACHIEVED,22.36,62.44,0,1000,1
R24,liquid oil,-13,optimal,1,-1,ACHIEVED,21.81,60.01,0,1000,1
R24,liquid oil,-13,optimal,1,0,ACHIEVED,21.81,57.83,0,1000,1
R24,liquid oil,-13,optimal,1,1,ACHIEVED,20.60,53.50,0,1000,1
R24,liquid oil,-13,optimal,1,2,ACHIEVED,20.40,50.54,0,1000,1
R24,liquid oil,-13,optimal,2,-2,ACHIEVED,23.28,63.26,0,1000,2
R24,liquid oil,-13,optimal,2,-1,ACHIEVED,23.85,61.37,0,1000,1
R24,liquid oil,-13,optimal,2,0,ACHIEVED,22.93,59.85,0,1000,2
R24,liquid oil,-13,optimal,2,1,ACHIEVED,22.61,53.29,0,1000,1
R24,liquid oil,-13,optimal,2,2,ACHIEVED,23.47,51.67,0,1000,2
