ingredient_id,display_name,category,subcategory,product_form,active,approved_for_base,approved_for_engines,technical_composition_complete,missing_technical_fields,pod_pac_inputs_complete,provenance_status,source_confidence,source_type,process_status,dosage_known,price_known,mapper_reference_product_id,product_version_id,current_binding_id,current_product_behavior_state,current_main_policy_status,current_binding_status,current_picker_status,searchable_before,searchable_after,selectable_before,selectable_after,base_addable_before,base_addable_after,pi_calculable_before,pi_calculable_after,current_block_reason,final_block_reason,correction_action
PI-ING-001067,MONELLA · Comprital Paste · PF924A,chocolate,chocolate_paste,paste,TRUE,TRUE,TRUE,TRUE,NONE,TRUE,Verified,95,Pinguino mapper screenshot CSV,UNKNOWN,FALSE,FALSE,bf739ffd-8b56-8b7d-3bac-99c92ccf33f7,17d95002-261a-4042-97f8-110de7fecb30,02dc2df2-1c04-485d-bab0-38fe8b799ffe,MAIN_ALLOWED,BLOCKED_DATA,ready,PINGÜINO — SPRAWDZONY,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,NONE,PROCESS_PRODUCTION:process_status=UNKNOWN;PI_AT_0G:grams_required;ECO_COST:price_missing,"Technical PI allowed; add exact process evidence before automatic Process/Production guidance;Add at 0 g, then enter at least 1 g from producer guidance or the user recipe;Technical PI allowed; add a valid private/reference price for complete ECO cost"
PI-ING-001068,MONELLA · Comprital Variegato · PF924A,chocolate,chocolate_paste,paste,TRUE,TRUE,TRUE,TRUE,NONE,TRUE,Verified,95,Pinguino mapper screenshot CSV,COLD_PROCESS_OK,FALSE,FALSE,2c39772f-dd03-38fc-5fd5-5f9cdc0049d7,5626a56b-a179-4341-b758-8ede66f85c37,f5112130-4cf8-4295-a6ab-767898737423,MAIN_ALLOWED,BLOCKED_DATA,ready,PINGÜINO — SPRAWDZONY,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,NONE,PI_AT_0G:grams_required;ECO_COST:price_missing,"Add at 0 g, then enter at least 1 g from producer guidance or the user recipe;Technical PI allowed; add a valid private/reference price for complete ECO cost"
PI-ING-001069,MONELLA PISTACCHIO · Comprital Paste · PC752,nut,pistachio_paste,paste,TRUE,TRUE,TRUE,TRUE,NONE,TRUE,Verified,95,Pinguino mapper screenshot CSV,UNKNOWN,FALSE,FALSE,18305042-63ae-dfe8-af19-d83b1f670ea1,4ea06a1c-e0f0-4d76-beef-75924398d32e,4ef2d9d0-eca3-476b-a388-578672a94912,MAIN_ALLOWED,BLOCKED_DATA,ready,PINGÜINO — SPRAWDZONY,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,NONE,PROCESS_PRODUCTION:process_status=UNKNOWN;PI_AT_0G:grams_required;ECO_COST:price_missing,"Technical PI allowed; add exact process evidence before automatic Process/Production guidance;Add at 0 g, then enter at least 1 g from producer guidance or the user recipe;Technical PI allowed; add a valid private/reference price for complete ECO cost"
PI-ING-001070,MONELLO · Comprital Paste · PF293P / 21069098,chocolate,chocolate_paste,paste,TRUE,TRUE,TRUE,TRUE,NONE,TRUE,Verified,95,Pinguino mapper screenshot CSV,UNKNOWN,FALSE,FALSE,946c33d3-dcde-d655-fc52-937c400e90e5,b16436f5-96d7-4895-8998-b589794c09ed,79a01c0c-ad3d-4553-bd42-096d01066aa2,MAIN_ALLOWED,BLOCKED_DATA,ready,PINGÜINO — SPRAWDZONY,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,NONE,PROCESS_PRODUCTION:process_status=UNKNOWN;PI_AT_0G:grams_required;ECO_COST:price_missing,"Technical PI allowed; add exact process evidence before automatic Process/Production guidance;Add at 0 g, then enter at least 1 g from producer guidance or the user recipe;Technical PI allowed; add a valid private/reference price for complete ECO cost"
PI-ING-001071,MONELLO · Comprital Paste · PF293P,chocolate,chocolate_paste,paste,TRUE,TRUE,TRUE,TRUE,NONE,TRUE,Verified,95,Pinguino mapper screenshot CSV,UNKNOWN,FALSE,FALSE,e0742389-19db-5908-ad39-753a0fa33e3c,e2347791-8d7b-4fae-b118-02fe04440727,3a9f88d8-645c-47e4-835d-b35fccd30ac6,MAIN_ALLOWED,BLOCKED_DATA,ready,PINGÜINO — SPRAWDZONY,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,NONE,PROCESS_PRODUCTION:process_status=UNKNOWN;PI_AT_0G:grams_required;ECO_COST:price_missing,"Technical PI allowed; add exact process evidence before automatic Process/Production guidance;Add at 0 g, then enter at least 1 g from producer guidance or the user recipe;Technical PI allowed; add a valid private/reference price for complete ECO cost"
PI-ING-001072,NIRVANA R · Comprital Base Mix · B202,base_mix,powdered_ice_cream_mix,powder,TRUE,TRUE,TRUE,TRUE,NONE,TRUE,Verified,95,Pinguino mapper screenshot CSV,UNKNOWN,FALSE,FALSE,a9ffc4fc-7802-9fc6-d439-9518d6986509,3a820ea6-fb37-420b-92b9-baeaf163cdc5,39526c41-71e6-417a-bbe9-475029d3cae0,STANDARD_ONLY,NOT_APPLICABLE,ready,PINGÜINO — SPRAWDZONY,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,NONE,PROCESS_PRODUCTION:process_status=UNKNOWN;PI_AT_0G:grams_required;ECO_COST:price_missing,"Technical PI allowed; add exact process evidence before automatic Process/Production guidance;Add at 0 g, then enter at least 1 g from producer guidance or the user recipe;Technical PI allowed; add a valid private/reference price for complete ECO cost"
PI-ING-001073,NOCCIOLA SCURA GRAN SAPORE · Comprital Paste · 100% Nut · PC521P / PC521BAN,nut,hazelnut_paste,paste,TRUE,TRUE,TRUE,TRUE,NONE,TRUE,Verified,95,Pinguino mapper screenshot CSV,UNKNOWN,FALSE,FALSE,b913cf47-9347-d869-2244-9750568bc647,b574211c-c48d-41ae-a48a-461dd57df4ce,88beb7dc-c181-458d-a56c-d6a6c34a386d,MAIN_ALLOWED,BLOCKED_DATA,ready,PINGÜINO — SPRAWDZONY,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,NONE,PROCESS_PRODUCTION:process_status=UNKNOWN;PI_AT_0G:grams_required;ECO_COST:price_missing,"Technical PI allowed; add exact process evidence before automatic Process/Production guidance;Add at 0 g, then enter at least 1 g from producer guidance or the user recipe;Technical PI allowed; add a valid private/reference price for complete ECO cost"
PI-ING-001074,NOCE · Comprital Paste · PC050P / PC050BAN,nut,walnut_paste,paste,TRUE,TRUE,TRUE,TRUE,NONE,TRUE,Verified,95,Pinguino mapper screenshot CSV,UNKNOWN,FALSE,FALSE,edc6b027-3dec-c3d5-6fa0-81aa4e3831e7,5f3cb353-fbe8-401b-bf19-9974ba0e1319,482a2b61-1020-4ec5-ad15-7125bb54a883,MAIN_ALLOWED,BLOCKED_DATA,ready,PINGÜINO — SPRAWDZONY,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,NONE,PROCESS_PRODUCTION:process_status=UNKNOWN;PI_AT_0G:grams_required;ECO_COST:price_missing,"Technical PI allowed; add exact process evidence before automatic Process/Production guidance;Add at 0 g, then enter at least 1 g from producer guidance or the user recipe;Technical PI allowed; add a valid private/reference price for complete ECO cost"
PI-ING-001075,BUBBLE GUM · Comprital Paste · PC005P,flavor_paste,flavored_ice_cream_paste,flavour_paste,TRUE,TRUE,TRUE,TRUE,NONE,TRUE,Verified,95,Pinguino mapper screenshot CSV,UNKNOWN,FALSE,FALSE,8a9f93d7-a7b1-f505-e024-14130b1731a1,8f90f96e-4607-4cf7-9321-a118e6ae5613,c028476c-07c6-4a7d-a85d-0129f64c72b7,UNKNOWN_REQUIRES_EVIDENCE,BLOCKED_DATA,ready,PINGÜINO — SPRAWDZONY,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,NONE,PROCESS_PRODUCTION:process_status=UNKNOWN;PI_AT_0G:grams_required;ECO_COST:price_missing,"Technical PI allowed; add exact process evidence before automatic Process/Production guidance;Add at 0 g, then enter at least 1 g from producer guidance or the user recipe;Technical PI allowed; add a valid private/reference price for complete ECO cost"
PI-ING-001076,AMBROGIO · Comprital Paste · PC002P,chocolate,chocolate_paste,paste,TRUE,TRUE,TRUE,TRUE,NONE,TRUE,Verified,95,Pinguino mapper screenshot CSV,UNKNOWN,FALSE,FALSE,ba0eebdf-f14c-247c-0929-198a11eb7f2f,fc495100-b209-4c2b-b54a-64c723a4e16d,1b887b4e-08d3-46a0-8453-d1a77c7ad1bf,MAIN_ALLOWED,BLOCKED_DATA,ready,PINGÜINO — SPRAWDZONY,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,NONE,PROCESS_PRODUCTION:process_status=UNKNOWN;PI_AT_0G:grams_required;ECO_COST:price_missing,"Technical PI allowed; add exact process evidence before automatic Process/Production guidance;Add at 0 g, then enter at least 1 g from producer guidance or the user recipe;Technical PI allowed; add a valid private/reference price for complete ECO cost"
PI-ING-001077,BABYBLUE · Comprital Paste · PC014PAN,flavor_paste,flavored_ice_cream_paste,flavour_paste,TRUE,TRUE,TRUE,TRUE,NONE,TRUE,Verified,95,Pinguino mapper screenshot CSV,UNKNOWN,FALSE,FALSE,9c07bb26-5318-5be4-ac82-62a870764dd1,cdb07e47-c35b-4bd5-bbb6-e290668d962b,084bfb92-ce4e-4bc6-8a5e-270383c71068,UNKNOWN_REQUIRES_EVIDENCE,BLOCKED_DATA,ready,PINGÜINO — SPRAWDZONY,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,NONE,PROCESS_PRODUCTION:process_status=UNKNOWN;PI_AT_0G:grams_required;ECO_COST:price_missing,"Technical PI allowed; add exact process evidence before automatic Process/Production guidance;Add at 0 g, then enter at least 1 g from producer guidance or the user recipe;Technical PI allowed; add a valid private/reference price for complete ECO cost"
PI-ING-001078,CAFFE · Comprital Paste · PC508P,flavor_paste,coffee_dessert_paste,flavour_paste,TRUE,TRUE,TRUE,TRUE,NONE,TRUE,Verified,95,Pinguino mapper screenshot CSV,UNKNOWN,FALSE,FALSE,7d8e621d-1739-056a-7cce-ff4d64c6f7be,069487d1-3707-444f-bb2a-c59a21d5128f,8fa85a21-285e-4395-842f-647d568724f4,MAIN_ALLOWED,BLOCKED_DATA,ready,PINGÜINO — SPRAWDZONY,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,NONE,PROCESS_PRODUCTION:process_status=UNKNOWN;PI_AT_0G:grams_required;ECO_COST:price_missing,"Technical PI allowed; add exact process evidence before automatic Process/Production guidance;Add at 0 g, then enter at least 1 g from producer guidance or the user recipe;Technical PI allowed; add a valid private/reference price for complete ECO cost"
PI-ING-001079,CAFFE NONNO · Comprital Paste · PC626PB,flavor_paste,coffee_dessert_paste,flavour_paste,TRUE,TRUE,TRUE,TRUE,NONE,TRUE,Verified,95,Pinguino mapper screenshot CSV,UNKNOWN,FALSE,FALSE,235aebf2-3342-8067-8bf4-53506c47f129,63d261d6-be33-4229-b4b1-b323392144a8,9a92560c-9d52-4273-be55-459bf9d5de47,MAIN_ALLOWED,BLOCKED_DATA,ready,PINGÜINO — SPRAWDZONY,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,NONE,PROCESS_PRODUCTION:process_status=UNKNOWN;PI_AT_0G:grams_required;ECO_COST:price_missing,"Technical PI allowed; add exact process evidence before automatic Process/Production guidance;Add at 0 g, then enter at least 1 g from producer guidance or the user recipe;Technical PI allowed; add a valid private/reference price for complete ECO cost"
PI-ING-001080,CANNELLA · Comprital Paste · PC627PA,flavor_paste,flavored_ice_cream_paste,flavour_paste,TRUE,TRUE,TRUE,TRUE,NONE,TRUE,Verified,95,Pinguino mapper screenshot CSV,UNKNOWN,FALSE,FALSE,1426eb8d-f6ac-dc3f-0e6a-e228cd5f978f,42bac87e-46f4-4fe8-a34a-fa4e847ffb02,cfa255fe-2be2-4bfa-b566-c9973c6eb597,UNKNOWN_REQUIRES_EVIDENCE,BLOCKED_DATA,ready,PINGÜINO — SPRAWDZONY,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,NONE,PROCESS_PRODUCTION:process_status=UNKNOWN;PI_AT_0G:grams_required;ECO_COST:price_missing,"Technical PI allowed; add exact process evidence before automatic Process/Production guidance;Add at 0 g, then enter at least 1 g from producer guidance or the user recipe;Technical PI allowed; add a valid private/reference price for complete ECO cost"
PI-ING-001081,CIOCCOLATO BIANCO · Comprital Paste · PC511P / PC511BAN,chocolate,white_chocolate_paste,paste,TRUE,TRUE,TRUE,TRUE,NONE,TRUE,Verified,95,Pinguino mapper screenshot CSV,UNKNOWN,FALSE,FALSE,6a4aa3ce-3fb6-a7d6-d94b-39db9522a038,81cbbf9d-95fa-43a0-b2ea-ba448c5be53f,6128c7e9-100f-4a80-b95e-f36a63e0d8f7,MAIN_ALLOWED,BLOCKED_DATA,ready,PINGÜINO — SPRAWDZONY,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,NONE,PROCESS_PRODUCTION:process_status=UNKNOWN;PI_AT_0G:grams_required;ECO_COST:price_missing,"Technical PI allowed; add exact process evidence before automatic Process/Production guidance;Add at 0 g, then enter at least 1 g from producer guidance or the user recipe;Technical PI allowed; add a valid private/reference price for complete ECO cost"
PI-ING-001082,COCCO · Comprital Paste · PC025D,coconut,coconut_paste,paste,TRUE,TRUE,TRUE,TRUE,NONE,TRUE,Verified,95,Pinguino mapper screenshot CSV,UNKNOWN,FALSE,FALSE,e008025d-0c18-d762-e8b5-2d4006e96265,14eaf9cf-8125-4e78-9f68-56d959deb6ce,57c98659-bcb7-42c7-b62f-53c27ca6551e,MAIN_ALLOWED,BLOCKED_DATA,ready,PINGÜINO — SPRAWDZONY,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,NONE,PROCESS_PRODUCTION:process_status=UNKNOWN;PI_AT_0G:grams_required;ECO_COST:price_missing,"Technical PI allowed; add exact process evidence before automatic Process/Production guidance;Add at 0 g, then enter at least 1 g from producer guidance or the user recipe;Technical PI allowed; add a valid private/reference price for complete ECO cost"
PI-ING-001083,COCCO · Comprital Paste · PC634PB,coconut,coconut_paste,paste,TRUE,TRUE,TRUE,TRUE,NONE,TRUE,Verified,95,Pinguino mapper screenshot CSV,UNKNOWN,FALSE,FALSE,78cda913-a5ad-2a5a-cc77-df5a4644435d,940e5681-bde4-4d14-9c47-cabf53c57948,110f4bc4-6805-425c-9d17-23a0cadd1869,MAIN_ALLOWED,BLOCKED_DATA,ready,PINGÜINO — SPRAWDZONY,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,NONE,PROCESS_PRODUCTION:process_status=UNKNOWN;PI_AT_0G:grams_required;ECO_COST:price_missing,"Technical PI allowed; add exact process evidence before automatic Process/Production guidance;Add at 0 g, then enter at least 1 g from producer guidance or the user recipe;Technical PI allowed; add a valid private/reference price for complete ECO cost"
PI-ING-001084,FROLLINO · Comprital Specialty · Chilled · PC507P,specialty,sweetened_egg_yolk,UNRESOLVED,TRUE,TRUE,TRUE,TRUE,NONE,TRUE,Verified,95,Pinguino mapper screenshot CSV,UNKNOWN,FALSE,FALSE,e300e991-e3dd-4d43-36f5-dbbeb9b00d73,a8e678f8-685e-4931-a523-404064543135,193190ee-4ff1-4f03-9952-d7e17bb484f5,STANDARD_ONLY,NOT_APPLICABLE,ready,PINGÜINO — SPRAWDZONY,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,NONE,PROCESS_PRODUCTION:process_status=UNKNOWN;PI_AT_0G:grams_required;ECO_COST:price_missing,"Technical PI allowed; add exact process evidence before automatic Process/Production guidance;Add at 0 g, then enter at least 1 g from producer guidance or the user recipe;Technical PI allowed; add a valid private/reference price for complete ECO cost"
PI-ING-001085,MERINGA · Comprital Paste · PC072PAN,flavor_paste,flavored_ice_cream_paste,flavour_paste,TRUE,TRUE,TRUE,TRUE,NONE,TRUE,Verified,95,Pinguino mapper screenshot CSV,UNKNOWN,FALSE,FALSE,5c8bd383-c69f-b508-a3ab-2c75fe98d86a,d69bcd83-fcb9-4da9-948b-72eb69fde28a,ab38df0c-2c9a-43c8-8020-e902c8892d65,UNKNOWN_REQUIRES_EVIDENCE,BLOCKED_DATA,ready,PINGÜINO — SPRAWDZONY,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,NONE,PROCESS_PRODUCTION:process_status=UNKNOWN;PI_AT_0G:grams_required;ECO_COST:price_missing,"Technical PI allowed; add exact process evidence before automatic Process/Production guidance;Add at 0 g, then enter at least 1 g from producer guidance or the user recipe;Technical PI allowed; add a valid private/reference price for complete ECO cost"
PI-ING-001086,PRIMAFRUTTA BANANA · Comprital Paste · PC110P,flavor_paste,flavored_ice_cream_paste,flavour_paste,TRUE,TRUE,TRUE,TRUE,NONE,TRUE,Verified,95,Pinguino mapper screenshot CSV,UNKNOWN,FALSE,FALSE,e8b52825-af31-b17f-bd00-3158c94fbd99,5f00c505-d8c0-487d-a638-ba0abf8f5ec2,aae4c871-b6a4-4947-a81e-6d39e617ec0f,UNKNOWN_REQUIRES_EVIDENCE,BLOCKED_DATA,ready,PINGÜINO — SPRAWDZONY,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,NONE,PROCESS_PRODUCTION:process_status=UNKNOWN;PI_AT_0G:grams_required;ECO_COST:price_missing,"Technical PI allowed; add exact process evidence before automatic Process/Production guidance;Add at 0 g, then enter at least 1 g from producer guidance or the user recipe;Technical PI allowed; add a valid private/reference price for complete ECO cost"
PI-ING-001087,PRIMAFRUTTA FRAGOLA · Comprital Paste · PC130P,flavor_paste,flavored_ice_cream_paste,flavour_paste,TRUE,TRUE,TRUE,TRUE,NONE,TRUE,Verified,95,Pinguino mapper screenshot CSV,UNKNOWN,FALSE,FALSE,e768dacc-e7b1-cd2c-df0a-62fd15fc5604,e95a759e-f088-48fa-826f-019d3af6d0c6,04fdd0ca-8db1-4cf4-8848-2d43c6993801,UNKNOWN_REQUIRES_EVIDENCE,BLOCKED_DATA,ready,PINGÜINO — SPRAWDZONY,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,NONE,PROCESS_PRODUCTION:process_status=UNKNOWN;PI_AT_0G:grams_required;ECO_COST:price_missing,"Technical PI allowed; add exact process evidence before automatic Process/Production guidance;Add at 0 g, then enter at least 1 g from producer guidance or the user recipe;Technical PI allowed; add a valid private/reference price for complete ECO cost"
PI-ING-001088,PRIMAFRUTTA LAMPONE · Comprital Paste · PC145P,flavor_paste,flavored_ice_cream_paste,flavour_paste,TRUE,TRUE,TRUE,TRUE,NONE,TRUE,Verified,95,Pinguino mapper screenshot CSV,UNKNOWN,FALSE,FALSE,84f28c89-6637-30e9-c4dc-43d857bbc345,8b2a116f-5d7c-4e64-b833-1d87173c47fd,20f667ec-f057-4330-a088-31ff357259a5,UNKNOWN_REQUIRES_EVIDENCE,BLOCKED_DATA,ready,PINGÜINO — SPRAWDZONY,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,NONE,PROCESS_PRODUCTION:process_status=UNKNOWN;PI_AT_0G:grams_required;ECO_COST:price_missing,"Technical PI allowed; add exact process evidence before automatic Process/Production guidance;Add at 0 g, then enter at least 1 g from producer guidance or the user recipe;Technical PI allowed; add a valid private/reference price for complete ECO cost"
PI-ING-001089,PRIMAFRUTTA MIRTILLO · Comprital Paste · PC165P,flavor_paste,flavored_ice_cream_paste,flavour_paste,TRUE,TRUE,TRUE,TRUE,NONE,TRUE,Verified,95,Pinguino mapper screenshot CSV,UNKNOWN,FALSE,FALSE,3e176b38-577c-7821-6175-eddb70243d4b,07abe71b-ba09-475d-a7fa-79d229199145,70c946a4-5859-4ca6-871a-d3fead055abb,UNKNOWN_REQUIRES_EVIDENCE,BLOCKED_DATA,ready,PINGÜINO — SPRAWDZONY,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,NONE,PROCESS_PRODUCTION:process_status=UNKNOWN;PI_AT_0G:grams_required;ECO_COST:price_missing,"Technical PI allowed; add exact process evidence before automatic Process/Production guidance;Add at 0 g, then enter at least 1 g from producer guidance or the user recipe;Technical PI allowed; add a valid private/reference price for complete ECO cost"
PI-ING-001090,ROSA · Comprital Paste · PC434P,flavor_paste,flavored_ice_cream_paste,flavour_paste,TRUE,TRUE,TRUE,TRUE,NONE,TRUE,Verified,95,Pinguino mapper screenshot CSV,UNKNOWN,FALSE,FALSE,9425ce07-5ba1-8877-5b83-d282ea6e8a07,fc4ba4e6-9161-4ca5-baed-374638ecb50a,d5788425-f6d1-4c00-b325-09cce455311f,UNKNOWN_REQUIRES_EVIDENCE,BLOCKED_DATA,ready,PINGÜINO — SPRAWDZONY,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,NONE,PROCESS_PRODUCTION:process_status=UNKNOWN;PI_AT_0G:grams_required;ECO_COST:price_missing,"Technical PI allowed; add exact process evidence before automatic Process/Production guidance;Add at 0 g, then enter at least 1 g from producer guidance or the user recipe;Technical PI allowed; add a valid private/reference price for complete ECO cost"
PI-ING-001091,SPECULOOS · Comprital Paste · PC692P,flavor_paste,flavored_ice_cream_paste,flavour_paste,TRUE,TRUE,TRUE,TRUE,NONE,TRUE,Verified,95,Pinguino mapper screenshot CSV,UNKNOWN,FALSE,FALSE,92ed4c3d-be58-f921-4f32-bfcf9d8cd7e9,328944bf-3ea0-4e0c-a552-301f709a4970,fec209b7-5bf5-4eab-b00a-18b6a414e53f,UNKNOWN_REQUIRES_EVIDENCE,BLOCKED_DATA,ready,PINGÜINO — SPRAWDZONY,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,NONE,PROCESS_PRODUCTION:process_status=UNKNOWN;PI_AT_0G:grams_required;ECO_COST:price_missing,"Technical PI allowed; add exact process evidence before automatic Process/Production guidance;Add at 0 g, then enter at least 1 g from producer guidance or the user recipe;Technical PI allowed; add a valid private/reference price for complete ECO cost"
PI-ING-001092,WHISKY · Comprital Paste · PC523P / PC523BAN,flavor_paste,flavored_ice_cream_paste,flavour_paste,TRUE,TRUE,TRUE,TRUE,NONE,TRUE,Verified,95,Pinguino mapper screenshot CSV,UNKNOWN,FALSE,FALSE,00730120-acab-0b65-c5d7-4f6608eeed0b,67cb1e95-d861-4578-a597-bc4ef6d1e04d,b9712ca3-01a1-40e4-b501-1013a591591f,UNKNOWN_REQUIRES_EVIDENCE,BLOCKED_DATA,ready,PINGÜINO — SPRAWDZONY,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,NONE,PROCESS_PRODUCTION:process_status=UNKNOWN;PI_AT_0G:grams_required;ECO_COST:price_missing,"Technical PI allowed; add exact process evidence before automatic Process/Production guidance;Add at 0 g, then enter at least 1 g from producer guidance or the user recipe;Technical PI allowed; add a valid private/reference price for complete ECO cost"
PI-ING-001093,PERFECTA · Comprital Base Mix · B022,base_mix,powdered_ice_cream_mix,powder,TRUE,TRUE,TRUE,TRUE,NONE,TRUE,Verified,95,Pinguino mapper screenshot CSV,UNKNOWN,FALSE,FALSE,6455ea41-7d7f-cfb5-1e38-f7f142f54c8f,87c458e2-816c-471d-a494-c446926f8b16,f69b37b6-4404-494b-a3d8-b6cdf707ce13,STANDARD_ONLY,NOT_APPLICABLE,ready,PINGÜINO — SPRAWDZONY,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,NONE,PROCESS_PRODUCTION:process_status=UNKNOWN;PI_AT_0G:grams_required;ECO_COST:price_missing,"Technical PI allowed; add exact process evidence before automatic Process/Production guidance;Add at 0 g, then enter at least 1 g from producer guidance or the user recipe;Technical PI allowed; add a valid private/reference price for complete ECO cost"
PI-ING-001094,PERFECTA PLUS · Comprital Base Mix · B848,base_mix,powdered_ice_cream_mix,powder,TRUE,TRUE,TRUE,TRUE,NONE,TRUE,Verified,95,Pinguino mapper screenshot CSV,UNKNOWN,FALSE,FALSE,8c37684f-f09f-f128-9a6c-f20844b9694b,015be16d-e2a6-41d3-aa1d-5d2b808e3427,f816edc0-49ee-4b56-8597-f0fb90dcf049,STANDARD_ONLY,NOT_APPLICABLE,ready,PINGÜINO — SPRAWDZONY,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,NONE,PROCESS_PRODUCTION:process_status=UNKNOWN;PI_AT_0G:grams_required;ECO_COST:price_missing,"Technical PI allowed; add exact process evidence before automatic Process/Production guidance;Add at 0 g, then enter at least 1 g from producer guidance or the user recipe;Technical PI allowed; add a valid private/reference price for complete ECO cost"
PI-ING-001095,PISTACCHIO REALE · Comprital Paste · PC046D,nut,pistachio_paste,paste,TRUE,TRUE,TRUE,TRUE,NONE,TRUE,Verified,95,Pinguino mapper screenshot CSV,UNKNOWN,FALSE,FALSE,3eccec2d-580e-e520-312f-4e2f9085277e,f77ab742-03db-4241-83f0-be3d1e8c0a10,dc7173f5-0869-4a22-834e-b81a9b6ba325,MAIN_ALLOWED,BLOCKED_DATA,ready,PINGÜINO — SPRAWDZONY,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,NONE,PROCESS_PRODUCTION:process_status=UNKNOWN;PI_AT_0G:grams_required;ECO_COST:price_missing,"Technical PI allowed; add exact process evidence before automatic Process/Production guidance;Add at 0 g, then enter at least 1 g from producer guidance or the user recipe;Technical PI allowed; add a valid private/reference price for complete ECO cost"
PI-ING-001096,SOLOFRUTTA · Comprital Base Mix · B150,base_mix,powdered_ice_cream_mix,powder,TRUE,TRUE,TRUE,TRUE,NONE,TRUE,Verified,95,Pinguino mapper screenshot CSV,UNKNOWN,FALSE,FALSE,1a4bceb7-40d3-61fc-ce59-fd1fae20e903,1c045c19-ff38-47ae-943e-ea2c61e954df,2d8c11e4-8e36-4ceb-8681-67eff8266606,STANDARD_ONLY,NOT_APPLICABLE,ready,PINGÜINO — SPRAWDZONY,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,NONE,PROCESS_PRODUCTION:process_status=UNKNOWN;PI_AT_0G:grams_required;ECO_COST:price_missing,"Technical PI allowed; add exact process evidence before automatic Process/Production guidance;Add at 0 g, then enter at least 1 g from producer guidance or the user recipe;Technical PI allowed; add a valid private/reference price for complete ECO cost"
PI-ING-001097,SOLUZIONE FRUTTA · Comprital Syrup · PC670,sweetener,fruit_sugar_syrup,syrup,TRUE,TRUE,TRUE,TRUE,NONE,TRUE,Verified,95,Pinguino mapper screenshot CSV,COLD_PROCESS_OK,FALSE,FALSE,285cfff7-090c-5cf3-3366-d50fc33925c9,f830f3fe-15ae-420f-b77d-1d4e9a7b53d0,704124f2-fc53-4dc9-83ed-0644165f08d9,STRUCTURAL_ONLY,NOT_APPLICABLE,ready,PINGÜINO — SPRAWDZONY,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,NONE,PI_AT_0G:grams_required;ECO_COST:price_missing,"Add at 0 g, then enter at least 1 g from producer guidance or the user recipe;Technical PI allowed; add a valid private/reference price for complete ECO cost"
